p300_mean_amp,p300_peak_amp,theta_power,alpha_power,beta_power,warunek,uuid,wiek,plec
1489.997810176069,31272.0,0.6604968851609045,0.3630579977941675,0.16050959961330788,Kłamstwo,ASD6DSA7,21,K
1495.5831059800976,31453.0,0.7237758348693317,0.23889684818105397,0.12827629004845692,Kłamstwo,ASD6DSA7,21,K
1521.5442642471426,31944.0,0.7802116986905587,0.21196685021724657,0.11395647367236311,Kłamstwo,ASD6DSA7,21,K
1525.1333988260983,32090.0,0.7949867000193541,0.5403671908739726,0.13644344686310034,Kłamstwo,ASD6DSA7,21,K
1551.6027526638752,32607.0,0.7992517726972346,0.2465053224672065,0.09436729833315657,Kłamstwo,ASD6DSA7,21,K
1557.89174830897,32740.0,0.6908824174431639,0.2635561571158437,0.12900681589765936,Kłamstwo,ASD6DSA7,21,K
1578.7667041592313,33219.0,0.48824365329611513,0.37740901096169366,0.13430460433096952,Kłamstwo,ASD6DSA7,21,K
1595.9285381101358,33519.0,0.9145205855661944,0.26650215464652494,0.17032310039676263,Kłamstwo,ASD6DSA7,21,K
1618.1474462797776,34017.0,0.7078117427228253,0.964011862390961,0.14945462955431804,Kłamstwo,ASD6DSA7,21,K
1622.8918582131237,34171.0,0.4543086088003707,0.16435756469759677,0.09620186377640233,Kłamstwo,ASD6DSA7,21,K
1650.4456687663367,34679.0,0.4000005497852533,0.30561241552700524,0.1123561817643776,Kłamstwo,ASD6DSA7,21,K
1658.1980118068186,34829.0,0.9441796888400775,0.7593470102250746,0.17674547948348535,Kłamstwo,ASD6DSA7,21,K
1682.4624864613888,35348.0,0.4198409546403802,0.2729541952542754,0.10607264437485783,Kłamstwo,ASD6DSA7,21,K
1689.59119921036,35494.0,1.0087202853323385,0.28853398885393666,0.11767038315976401,Kłamstwo,ASD6DSA7,21,K
1715.539907315797,36035.0,1.6366499287776235,0.38154556828356545,0.1322429343186912,Kłamstwo,ASD6DSA7,21,K
1719.4492670524255,36168.0,0.839208604336327,0.8284148242396162,0.16165089165423974,Kłamstwo,ASD6DSA7,21,K
1743.3291560084706,36624.0,0.5104281241142122,0.3133968196957086,0.11809858540189569,Kłamstwo,ASD6DSA7,21,K
1751.0213347252848,36822.0,0.7173356416613118,0.5603788943512793,0.2362227950645541,Kłamstwo,ASD6DSA7,21,K
1775.1148756028124,37310.0,0.5250144818961987,0.236179889227034,0.11475985736817115,Kłamstwo,ASD6DSA7,21,K
1781.4112002049899,37470.0,0.9241275720826811,0.29573624539606014,0.09492700393509364,Kłamstwo,ASD6DSA7,21,K
1801.3273845737713,37904.0,1.340979913275239,0.6216996905774044,0.15453536554683028,Kłamstwo,ASD6DSA7,21,K
1811.1003499749083,38081.0,0.9451197419822688,0.37721437358491533,0.10990710724374536,Kłamstwo,ASD6DSA7,21,K
1834.2693751083316,38570.0,0.2484059777639767,0.3882196630955056,0.07709361060569059,Kłamstwo,ASD6DSA7,21,K
1838.8400424248598,38687.0,0.47198967635880207,0.4024267177231277,0.16400735773419503,Kłamstwo,ASD6DSA7,21,K
1866.8185493685862,39192.0,0.34070437663081077,0.6627322231374295,0.16293242100313265,Kłamstwo,ASD6DSA7,21,K
1870.1168204457163,39345.0,1.0834431626447154,0.5698672096583192,0.1618637001999989,Kłamstwo,ASD6DSA7,21,K
1897.9476731599748,39856.0,0.4436927098967471,0.5167963858306602,0.16446751114605065,Kłamstwo,ASD6DSA7,21,K
1903.070087235947,40010.0,0.510237206547667,0.4800641384873687,0.11917146581778991,Kłamstwo,ASD6DSA7,21,K
1929.9416424034646,40484.0,0.6363267328799559,0.4495362237424544,0.1206943241055643,Kłamstwo,ASD6DSA7,21,K
1937.6329105517834,40707.0,1.108082657870667,0.44703943310051164,0.13759873680614432,Kłamstwo,ASD6DSA7,21,K
1961.345804571268,41195.0,0.27590777211879547,0.5459061578980342,0.10389593427412529,Kłamstwo,ASD6DSA7,21,K
1966.2891470864454,41341.0,0.4272001736346,0.33961688797678474,0.15419878593775793,Kłamstwo,ASD6DSA7,21,K
1989.9345360071966,41841.0,0.5044435068645414,0.28993223324751444,0.10635711690414504,Kłamstwo,ASD6DSA7,21,K
1994.1865808288248,41958.0,0.6648003367791537,0.6217920465498021,0.16121857961401975,Kłamstwo,ASD6DSA7,21,K
2019.3241272300559,42465.0,0.5966776485681855,0.46293333391341807,0.11216819876006874,Kłamstwo,ASD6DSA7,21,K
2031.7035716868713,42632.0,0.6569502809091412,0.2246633698324287,0.1316178281583491,Kłamstwo,ASD6DSA7,21,K
2054.052506618882,43129.0,0.6998348857757972,0.6392017966521346,0.1308612366206159,Kłamstwo,ASD6DSA7,21,K
2057.7853574352735,43263.0,1.2706227587921106,0.31964017995578653,0.17436673429172148,Kłamstwo,ASD6DSA7,21,K
2080.975604648793,43739.0,0.5062427163448254,0.41509707063233675,0.11177565460934459,Kłamstwo,ASD6DSA7,21,K
2086.1640899342933,43869.0,0.9989634828859362,0.2979926383131003,0.23625535674312362,Kłamstwo,ASD6DSA7,21,K
2116.1167472895013,44390.0,0.47077666288135134,0.20415234534563964,0.11265523151126766,Kłamstwo,ASD6DSA7,21,K
2116.0125665025594,44507.0,0.3453042513469883,0.18465095078924054,0.13051286794786104,Kłamstwo,ASD6DSA7,21,K
2140.052989473431,44964.0,0.7489086817791382,0.4891936474927295,0.11964429031781593,Kłamstwo,ASD6DSA7,21,K
2147.0845817895665,45097.0,0.7604611338900841,0.3257217936169207,0.11894784058131494,Kłamstwo,ASD6DSA7,21,K
2169.8909603338407,45606.0,1.0386567940314293,0.4203561570724078,0.1649717192089475,Kłamstwo,ASD6DSA7,21,K
2176.1612174448314,45760.0,1.2492921222088826,0.4388997637242106,0.24244705944056338,Kłamstwo,ASD6DSA7,21,K
2202.374250151951,46212.0,1.320728497387785,0.9323649549625077,0.17843986811994764,Kłamstwo,ASD6DSA7,21,K
2204.437009710336,46345.0,1.5545198213160443,1.1986841985983885,0.25503248089908087,Kłamstwo,ASD6DSA7,21,K
2228.409419618268,46821.0,2.9023086661278263,0.37461484891112096,0.10352736268414894,Kłamstwo,ASD6DSA7,21,K
2233.852064331828,46987.0,0.750591438718246,0.5461074877396688,0.13584986102417657,Kłamstwo,ASD6DSA7,21,K
2260.716911229036,47452.0,0.6194834722386007,0.45564951435619155,0.10029215309221108,Kłamstwo,ASD6DSA7,21,K
2271.834991645851,47726.0,0.9413928066820155,0.33180469303854615,0.14318674002833698,Kłamstwo,ASD6DSA7,21,K
2298.1561837991044,48202.0,2.386660426213502,0.3765761995534069,0.11757759442277586,Kłamstwo,ASD6DSA7,21,K
2288.6824424712327,48316.0,3.8571967436065204,1.3234058567126623,0.4165064501630973,Kłamstwo,ASD6DSA7,21,K
2324.365976362339,48821.0,0.5011041829142018,0.4483146200893543,0.08281226447152669,Kłamstwo,ASD6DSA7,21,K
2329.3614074862753,48970.0,0.8476116549411448,0.5298722841338742,0.2073240872578138,Kłamstwo,ASD6DSA7,21,K
2353.8118193241244,49457.0,1.1061166048146436,0.7558698234175081,0.1402563944293176,Kłamstwo,ASD6DSA7,21,K
2361.476224871761,49627.0,1.5674748963274643,0.4788430757254203,0.24349456178633913,Kłamstwo,ASD6DSA7,21,K
2382.1286816403426,50090.0,0.7605818963346732,0.3351161753726263,0.10827167730636642,Kłamstwo,ASD6DSA7,21,K
2392.894607279121,50236.0,0.9594699562801844,0.39353798197831197,0.09418898575816011,Kłamstwo,ASD6DSA7,21,K
2412.2433102041387,50676.0,0.850806306004423,0.27158135238792097,0.11321016774615719,Kłamstwo,ASD6DSA7,21,K
2414.928841940552,50822.0,0.8267522778669204,0.357206213282485,0.1806267270316137,Kłamstwo,ASD6DSA7,21,K
2441.759935545034,51304.0,0.7559568416854034,0.28404109809862216,0.13965355780696598,Kłamstwo,ASD6DSA7,21,K
2455.7073316871024,51568.0,0.8589739494573337,0.37780330634343023,0.08298035107635286,Kłamstwo,ASD6DSA7,21,K
2475.723445575957,52077.0,0.9371321207252089,0.585032846827938,0.08195895575702289,Kłamstwo,ASD6DSA7,21,K
2484.883714604765,52206.0,0.7042885731674772,0.24542918061162455,0.11136640395237817,Kłamstwo,ASD6DSA7,21,K
2509.463415317276,52710.0,0.5191168287911927,0.21601154920835158,0.11742300936884205,Kłamstwo,ASD6DSA7,21,K
2510.991030271006,52843.0,0.6739827816071458,0.37981931485384834,0.15983289332085387,Kłamstwo,ASD6DSA7,21,K
2536.6759754666878,53303.0,0.7206394323528211,0.23759262435782552,0.10758107313432881,Kłamstwo,ASD6DSA7,21,K
2539.9905597994366,53433.0,1.0941084687948652,0.3086667844326735,0.1127873613904332,Kłamstwo,ASD6DSA7,21,K
2570.4411923745397,53958.0,0.6703621218326057,0.6388971239728918,0.11198264097361912,Kłamstwo,ASD6DSA7,21,K
2574.010945956256,54088.0,0.6180494367265998,0.5026010488094469,0.1205252001513747,Kłamstwo,ASD6DSA7,21,K
2597.907105870834,54583.0,0.7864505058104083,0.7500006057959335,0.15093523315904106,Kłamstwo,ASD6DSA7,21,K
2609.744383506714,54813.0,1.0986543516546423,0.3744526495587063,0.08958596315053871,Kłamstwo,ASD6DSA7,21,K
2634.601760395041,55303.0,1.1735266438636902,0.2230127183250873,0.11443134270806521,Kłamstwo,ASD6DSA7,21,K
2634.211082208558,55432.0,0.8928744182845213,0.3175665774709353,0.13382841821580288,Kłamstwo,ASD6DSA7,21,K
2664.3047297073936,55941.0,0.48307824610037897,0.47057252595438465,0.09869773055605031,Kłamstwo,ASD6DSA7,21,K
2667.830024811025,56079.0,1.0122210855478233,0.7082462840097368,0.13621387309674898,Kłamstwo,ASD6DSA7,21,K
2696.99216421717,56601.0,0.42281237554693896,0.3672129840307035,0.11035628579378733,Kłamstwo,ASD6DSA7,21,K
2701.35478247621,56746.0,0.5206332474531774,0.300402314018666,0.1371559516162451,Kłamstwo,ASD6DSA7,21,K
2723.8850378941843,57227.0,1.7790133947587647,0.5374248410734301,0.10626419846992617,Kłamstwo,ASD6DSA7,21,K
2729.988580128419,57352.0,0.7620357301239797,0.5745650848357055,0.14831446279876392,Kłamstwo,ASD6DSA7,21,K
2755.4537375016284,57871.0,0.9410233243873447,1.0132848520517452,0.16556119091698912,Kłamstwo,ASD6DSA7,21,K
2756.826733861665,57998.0,1.3901918909187585,0.28482415323856114,0.18281697651903484,Kłamstwo,ASD6DSA7,21,K
2785.467315434847,58503.0,0.6753137857767714,0.45235356098654,0.1248148752150396,Kłamstwo,ASD6DSA7,21,K
2788.7268320554394,58653.0,1.4141154604443016,0.22643203321429098,0.09765015360665652,Kłamstwo,ASD6DSA7,21,K
2816.4097373786262,59138.0,0.6460421595019152,0.4476201409837012,0.17251387035361224,Kłamstwo,ASD6DSA7,21,K
2820.049319300539,59320.0,0.8183956848897058,0.34395228388689564,0.21600590530338837,Kłamstwo,ASD6DSA7,21,K
2847.6367187645797,59852.0,0.92953276635371,0.8511074801683354,0.10956349717060096,Kłamstwo,ASD6DSA7,21,K
2857.410063987213,60049.0,1.2950628048662598,0.44309696096958023,0.1378583227738297,Kłamstwo,ASD6DSA7,21,K
2878.545653707863,60511.0,0.756012575103967,0.3633248597562149,0.1299462531801602,Kłamstwo,ASD6DSA7,21,K
2888.704408378246,60649.0,1.0409693899077803,0.3693883673216624,0.11304574027463639,Kłamstwo,ASD6DSA7,21,K
2908.912562943806,61126.0,0.36200640274070234,0.4497700957415376,0.10445016125863188,Kłamstwo,ASD6DSA7,21,K
2913.662310480837,61274.0,0.9493789292052062,0.34676065814900725,0.08545197448253583,Kłamstwo,ASD6DSA7,21,K
2939.676416432367,61765.0,0.3229827550147174,0.2872433350194209,0.12052254372345012,Kłamstwo,ASD6DSA7,21,K
2946.2322419270727,61873.0,0.9050456471323574,0.5126969112398961,0.2607240865365509,Kłamstwo,ASD6DSA7,21,K
2970.777666780884,62376.0,0.4316156813173656,0.2681028092318089,0.12176030421523944,Kłamstwo,ASD6DSA7,21,K
2974.173727045987,62502.0,0.6692622705852763,0.3409764906057492,0.15126374548341684,Kłamstwo,ASD6DSA7,21,K
2995.268108648766,62965.0,1.0198841725308037,0.4632614158656733,0.11515422748412396,Kłamstwo,ASD6DSA7,21,K
2997.763276555788,63078.0,0.8436958450331739,0.5484227813668451,0.1714207731697273,Kłamstwo,ASD6DSA7,21,K
3019.738774876467,63561.0,0.5475548130509413,0.4881823653108261,0.11937986973150222,Kłamstwo,ASD6DSA7,21,K
3035.3129048378955,63686.0,0.5392199972177014,0.2074272483191935,0.15718636833036334,Kłamstwo,ASD6DSA7,21,K
3055.036635633986,64158.0,0.416445443577701,0.2924127851306618,0.1209474911519153,Kłamstwo,ASD6DSA7,21,K
3062.3699590270553,64393.0,1.3469649219228996,0.3165900308863517,0.15372295975287076,Kłamstwo,ASD6DSA7,21,K
3090.9021051123823,64933.0,0.3230581663445601,0.19197330404396762,0.14223583531270853,Kłamstwo,ASD6DSA7,21,K
3095.323718878133,65065.0,0.827919302048931,0.3518060586065852,0.15878021441434417,Kłamstwo,ASD6DSA7,21,K
3120.1124078077282,65597.0,0.4037279375209407,0.42509300070659684,0.1077706584501817,Kłamstwo,ASD6DSA7,21,K
3130.953241120129,65796.0,0.30851067848032354,0.1586308464095925,0.11118749100294255,Kłamstwo,ASD6DSA7,21,K
3158.0061990771305,66326.0,0.6861956238048335,0.3141960740575283,0.1251285301223991,Kłamstwo,ASD6DSA7,21,K
3161.0927002172743,66476.0,0.4179912698107035,0.28451005016231595,0.13422358403381887,Kłamstwo,ASD6DSA7,21,K
3187.2291916015106,66983.0,0.48085503324663476,0.41993032747687753,0.11458490400437121,Kłamstwo,ASD6DSA7,21,K
3196.365728815424,67202.0,0.7008774465121745,0.42505272013228973,0.1832582578187955,Kłamstwo,ASD6DSA7,21,K
3220.5362240477807,67678.0,0.4879362285611158,0.34320306294333836,0.0734200729893219,Kłamstwo,ASD6DSA7,21,K
3229.91754093631,67831.0,0.3930085981492403,0.2854245337850946,0.15368742385783937,Kłamstwo,ASD6DSA7,21,K
3254.3740486938414,68308.0,0.44983294255868306,0.751288165028837,0.13508630896054546,Kłamstwo,ASD6DSA7,21,K
3255.2558986264394,68459.0,0.5681601146537569,0.4835985265102159,0.19260939936561167,Kłamstwo,ASD6DSA7,21,K
3278.3761769884895,68935.0,0.6075669939866354,0.3390850122980782,0.10901962496053515,Kłamstwo,ASD6DSA7,21,K
3289.0845728302,69084.0,0.3655877871691785,0.2059103453747562,0.07924020057560026,Kłamstwo,ASD6DSA7,21,K
3311.3481666776324,69597.0,0.9004587170200933,0.5975907366970177,0.11450049487164121,Kłamstwo,ASD6DSA7,21,K
3322.4191089564097,69779.0,0.523288994620875,0.16263353568898484,0.09300809785245423,Kłamstwo,ASD6DSA7,21,K
11.592349727344338,269.0,3.075062195343947e-25,2.3472435769854976e-25,2.821787861094793e-25,Prawda,BNFH348D,21,K
26.595752554726754,584.0,1.2818931383753735e-23,5.60701945257882e-24,3.2437172561240064e-24,Prawda,BNFH348D,21,K
49.88280879188765,1073.0,3.463993166531739e-24,1.9826772117876486e-24,8.779099349558393e-25,Prawda,BNFH348D,21,K
57.408271799673145,1231.0,6.767270894534511e-24,1.8554811310572792e-24,1.0484192778652687e-24,Prawda,BNFH348D,21,K
82.74052677682712,1763.0,1.0572782009185373e-23,1.9560627597642187e-24,2.8615054655865966e-24,Prawda,BNFH348D,21,K
89.26709210704519,1900.0,8.72438640368232e-24,2.060717920405762e-24,5.728855845840951e-25,Prawda,BNFH348D,21,K
111.36427126419042,2364.0,2.997984525119577e-24,6.718489153330717e-25,1.6186342780470155e-24,Prawda,BNFH348D,21,K
117.88731395630424,2501.0,1.0756399394041098e-24,3.755963009096342e-25,1.964044319948259e-24,Prawda,BNFH348D,21,K
142.8399585050414,3025.0,1.367462352241527e-23,2.081031541086786e-24,1.1834587656034187e-24,Prawda,BNFH348D,21,K
153.74855459490902,3254.0,8.321745224271367e-24,6.941636621797909e-25,1.1483281976971594e-24,Prawda,BNFH348D,21,K
177.3693275821687,3750.0,2.3988413231363626e-24,1.0661600855315532e-24,1.1636316362830397e-24,Prawda,BNFH348D,21,K
183.93931833977348,3888.0,6.278209394634303e-24,6.021418339003674e-25,1.767865704450139e-24,Prawda,BNFH348D,21,K
206.3670989749388,4359.0,7.13459264164733e-24,1.0779761636898905e-24,9.486343045613584e-25,Prawda,BNFH348D,21,K
214.6542510847048,4533.0,4.400182003917242e-24,1.4371676103486022e-24,1.1230382380272293e-24,Prawda,BNFH348D,21,K
240.08143262080375,5067.0,4.306055253796466e-24,1.9341889370713127e-24,4.252810687135223e-24,Prawda,BNFH348D,21,K
249.8935205220946,5273.0,1.2395078245189191e-23,1.307398744774479e-24,3.2011277975399254e-24,Prawda,BNFH348D,21,K
273.8923942397777,5777.0,4.715976762465281e-24,5.318144536794499e-25,8.683797911505104e-25,Prawda,BNFH348D,21,K
280.13451536686426,5908.0,5.062186779147615e-24,1.5756186369994198e-24,1.6185172324241154e-24,Prawda,BNFH348D,21,K
304.75169383366995,6425.0,7.685953051872552e-24,5.3228361978263264e-24,9.441433160652275e-25,Prawda,BNFH348D,21,K
311.2285552831832,6561.0,2.584732734367666e-23,5.636103769070682e-24,2.2511115722763353e-24,Prawda,BNFH348D,21,K
335.46669844574774,7070.0,3.6242671253387947e-23,3.739001686547458e-24,3.1215575505203988e-24,Prawda,BNFH348D,21,K
344.32398510120214,7256.0,5.396763484828611e-24,8.745105251041687e-25,4.903022352518651e-25,Prawda,BNFH348D,21,K
368.32496759811295,7760.0,1.3391275758171657e-24,4.373889067319779e-25,5.024358835504712e-25,Prawda,BNFH348D,21,K
375.8963721987939,7919.0,9.417622216440995e-24,4.397243709939926e-24,2.294849135817177e-24,Prawda,BNFH348D,21,K
400.1346351923727,8428.0,4.694735153522016e-24,2.293313505438129e-24,9.48197210631919e-25,Prawda,BNFH348D,21,K
406.4687593211901,8561.0,4.902362543641429e-24,1.481657543180587e-24,7.385256632514912e-25,Prawda,BNFH348D,21,K
426.9915144501709,8992.0,8.915926151069073e-24,3.429249805429298e-24,2.209479677754249e-24,Prawda,BNFH348D,21,K
433.13592923031194,9121.0,1.0986682722423886e-23,2.010252826450639e-24,2.916114267598407e-24,Prawda,BNFH348D,21,K
457.8006069135381,9639.0,4.2978528110982896e-24,2.3317338863337663e-24,9.02661086897392e-25,Prawda,BNFH348D,21,K
463.4217153971062,9757.0,1.4812880314656349e-24,5.459666441595075e-25,1.5681297630196456e-24,Prawda,BNFH348D,21,K
487.08665667870076,10254.0,8.99988355842478e-24,1.3975893783720547e-24,8.17673119922852e-25,Prawda,BNFH348D,21,K
493.56270338916516,10390.0,1.345223523982628e-23,2.124869591412175e-24,1.1749819291363417e-24,Prawda,BNFH348D,21,K
515.6131980590927,10853.0,3.660241855933291e-24,1.6687872162032541e-25,7.267653157200895e-25,Prawda,BNFH348D,21,K
522.5640213833092,10999.0,3.0637943179002033e-24,1.8090027382792958e-24,2.2853457002160968e-24,Prawda,BNFH348D,21,K
545.1803850653333,11474.0,3.0731146823607893e-24,8.023579966885422e-25,2.1648839841874272e-24,Prawda,BNFH348D,21,K
551.9431525241748,11616.0,3.70492579919939e-24,1.2559047351708592e-24,9.027609770837754e-25,Prawda,BNFH348D,21,K
575.228890767182,12105.0,3.7317238695670824e-24,5.87483788455957e-25,4.104514917893173e-24,Prawda,BNFH348D,21,K
582.5645965089682,12259.0,2.64511609478957e-24,1.9082759816597402e-24,5.882829349944128e-24,Prawda,BNFH348D,21,K
604.6104662037494,12722.0,1.536890048223752e-23,2.6788726807038253e-24,3.978841284449251e-24,Prawda,BNFH348D,21,K
611.515419821075,12867.0,2.8978116608245214e-24,9.514628667588093e-25,2.4128825901828534e-24,Prawda,BNFH348D,21,K
634.801948868457,13356.0,4.8579355717576555e-24,1.1685327539215794e-24,7.118988495168842e-25,Prawda,BNFH348D,21,K
643.0899157430854,13530.0,1.869789220676359e-23,5.144261542778359e-24,3.714202194671415e-24,Prawda,BNFH348D,21,K
665.9925928075382,14011.0,3.9372086437821645e-24,7.552351185524407e-25,1.3626868574979663e-24,Prawda,BNFH348D,21,K
673.4707003766131,14168.0,1.0446174820347484e-23,5.044217420105608e-24,2.0022266880530618e-24,Prawda,BNFH348D,21,K
697.0870161320137,14664.0,9.198007354971031e-24,1.1769498595242952e-24,4.610048036929397e-25,Prawda,BNFH348D,21,K
704.0430395624314,14810.0,2.138173923677985e-24,9.667659497879703e-25,5.595296542868187e-25,Prawda,BNFH348D,21,K
729.7033798404062,15349.0,1.5407340849729213e-23,4.035752024789148e-24,3.165809230575854e-24,Prawda,BNFH348D,21,K
735.656216104673,15474.0,2.36459761677741e-24,5.076017545761748e-25,1.1906657437638623e-24,Prawda,BNFH348D,21,K
760.4640145318566,15995.0,6.711630856581797e-24,1.5525098996210135e-24,1.1715616400413811e-24,Prawda,BNFH348D,21,K
767.1793786033697,16136.0,7.14470124730337e-24,1.6743431719909234e-24,1.6052171055791832e-24,Prawda,BNFH348D,21,K
791.9420741699005,16656.0,7.853826517532735e-24,1.8501588592267423e-24,4.904936691400606e-25,Prawda,BNFH348D,21,K
797.7535150594621,16778.0,4.870021455007508e-24,5.220036948762501e-25,8.135031434917921e-25,Prawda,BNFH348D,21,K
821.7024452616146,17281.0,1.1706049672474653e-24,6.738260834487055e-25,2.637070631691175e-24,Prawda,BNFH348D,21,K
829.2755273202573,17440.0,4.798741239542494e-24,1.4796246165615414e-24,7.589663821353917e-25,Prawda,BNFH348D,21,K
853.0412902092985,17939.0,5.6025033784557665e-24,3.64297505188874e-25,1.3452945685395733e-24,Prawda,BNFH348D,21,K
860.0414100265336,18086.0,5.541446612710188e-24,1.0715817046733185e-24,1.1352173301391801e-24,Prawda,BNFH348D,21,K
882.3728023118256,18555.0,2.6165543429306794e-24,2.33132979620313e-24,1.1818132976720218e-24,Prawda,BNFH348D,21,K
888.706902485258,18688.0,5.975348659017106e-24,9.535073211083975e-25,1.7097862674307587e-24,Prawda,BNFH348D,21,K
913.373473300814,19206.0,9.405136141434912e-24,1.3626980624706472e-24,5.1722428728104e-25,Prawda,BNFH348D,21,K
920.1348268963808,19348.0,2.3848756288652434e-24,2.439155150982965e-24,9.746635780465662e-25,Prawda,BNFH348D,21,K
944.133628722713,19852.0,6.313241427235442e-24,2.324427858401609e-24,3.590690651747064e-24,Prawda,BNFH348D,21,K
951.2267340562491,20001.0,1.2323491232343215e-23,1.198488556261126e-24,3.1853766782057213e-24,Prawda,BNFH348D,21,K
976.4176415878737,20530.0,4.4367780973093075e-24,6.086797243981469e-25,8.872984848277335e-25,Prawda,BNFH348D,21,K
984.8007986169741,20706.0,5.05794587598722e-24,1.4849374328908194e-24,8.514968602276138e-25,Prawda,BNFH348D,21,K
1008.3227869103783,21200.0,1.147634547625008e-23,4.695956839710411e-24,1.3258127602181806e-24,Prawda,BNFH348D,21,K
1014.8954855500737,21338.0,1.380831138064962e-23,2.8196594094519724e-24,1.6117703903326365e-24,Prawda,BNFH348D,21,K
1038.5604268328636,21835.0,1.4221289507381927e-23,1.9105696626406315e-24,1.4609935019333689e-24,Prawda,BNFH348D,21,K
1044.704554055073,21964.0,3.551114418561546e-24,9.720168902629857e-25,4.22858313906077e-25,Prawda,BNFH348D,21,K
1068.5606904314432,22465.0,8.939862241458527e-25,2.523736970084644e-25,3.8489818791169123e-25,Prawda,BNFH348D,21,K
1075.2757669519517,22606.0,1.3206520704398747e-23,1.6975132623315283e-24,1.89861471991671e-24,Prawda,BNFH348D,21,K
1096.4669380873588,23051.0,5.2211846260217294e-24,2.1586621521908183e-24,1.0481265348555935e-24,Prawda,BNFH348D,21,K
1105.7047936896265,23245.0,1.8967182658542063e-24,6.064870098770098e-25,3.7995775635001056e-25,Prawda,BNFH348D,21,K
1129.5599954873328,23746.0,7.40569793527586e-24,3.281689893930153e-24,1.915223012487256e-24,Prawda,BNFH348D,21,K
1137.8468600329297,23920.0,5.65232668775111e-24,1.739659918415246e-24,1.5019434657806219e-24,Prawda,BNFH348D,21,K
1159.4207089277897,24373.0,4.2637755063429826e-24,2.3601080362464066e-24,8.811021335798263e-25,Prawda,BNFH348D,21,K
1165.3709331539567,24498.0,1.303007046700444e-24,5.228208891267313e-25,1.5540411934756588e-24,Prawda,BNFH348D,21,K
1186.1365522703059,24934.0,9.48397344987209e-24,1.4331793565876148e-24,7.7751037749558555e-25,Prawda,BNFH348D,21,K
1192.658516600138,25071.0,9.588982221496266e-24,1.2060665254523443e-24,1.1224349234077907e-24,Prawda,BNFH348D,21,K
1217.7069264470322,25597.0,3.287239917602999e-24,2.245570323124382e-25,7.070074650885662e-25,Prawda,BNFH348D,21,K
1226.183524311086,25775.0,4.144665919650924e-24,1.961754879829668e-24,2.8614733803120288e-24,Prawda,BNFH348D,21,K
1250.3730179892652,26283.0,5.2511796123377746e-24,6.368922995148089e-25,1.5348975069254385e-24,Prawda,BNFH348D,21,K
1259.804536941173,26481.0,8.54670827624798e-24,9.038054552367472e-25,7.908196344309216e-25,Prawda,BNFH348D,21,K
1282.0870880286316,26949.0,1.7014496170347683e-24,3.001231305813052e-24,5.7725402785963955e-24,Prawda,BNFH348D,21,K
1289.898313258268,27113.0,3.112362290392638e-24,7.066597624629479e-25,5.008554666879629e-24,Prawda,BNFH348D,21,K
1314.801972831276,27636.0,2.0338013910754957e-24,7.788930131752592e-25,2.084352129923369e-24,Prawda,BNFH348D,21,K
1320.80278759155,27762.0,3.988434646598386e-24,2.147924434834274e-24,5.814686158561189e-25,Prawda,BNFH348D,21,K
1343.4197503841237,28237.0,1.1004525714072339e-23,2.698859943931304e-24,2.3220907084421955e-24,Prawda,BNFH348D,21,K
1349.3247039935693,28361.0,3.0437801086757197e-23,1.0350436954589241e-23,6.222745957222233e-24,Prawda,BNFH348D,21,K
1371.7772903091866,28833.0,5.2371668707037484e-24,1.8814902410612e-24,1.2730591887579184e-24,Prawda,BNFH348D,21,K
1379.109089970728,28987.0,1.809835759639215e-23,1.931233930877688e-24,1.7007465149517452e-24,Prawda,BNFH348D,21,K
1403.916217419764,29508.0,2.244584941473055e-24,1.322325474233668e-24,6.593156024942607e-25,Prawda,BNFH348D,21,K
1409.867999284486,29633.0,3.8724953333753735e-24,6.306342969752924e-25,3.9680049590954892e-25,Prawda,BNFH348D,21,K
1433.6273878742284,30132.0,9.94677134584811e-24,7.482937051201713e-25,1.5026126815957714e-24,Prawda,BNFH348D,21,K
1439.816713806908,30262.0,1.5207173010099815e-24,4.421705457799259e-25,8.649732427437696e-25,Prawda,BNFH348D,21,K
1462.678625420398,30742.0,6.610358567194115e-24,1.3700148377431512e-24,1.2106751139615228e-24,Prawda,BNFH348D,21,K
1471.7265799509833,30932.0,1.0141986981270603e-23,1.8849061255072933e-24,1.4680057045155855e-24,Prawda,BNFH348D,21,K
1493.2047833784995,31383.0,8.375665083810289e-24,1.949785828163168e-24,5.24269274262112e-25,Prawda,BNFH348D,21,K
1499.1589616047204,31508.0,4.812565817789067e-24,5.498909180060748e-25,7.69030282273827e-25,Prawda,BNFH348D,21,K
1522.3005007475208,31994.0,1.1270924241330529e-24,4.634030948810227e-25,2.374008784788144e-24,Prawda,BNFH348D,21,K
1528.444867600816,32123.0,1.5130679543911935e-24,8.548553792226297e-25,1.3940113144761832e-24,Prawda,BNFH348D,21,K
1551.4434058220268,32606.0,6.614181312165751e-24,1.6266535383964058e-24,1.3920256699051598e-24,Prawda,BNFH348D,21,K
1560.493684824385,32796.0,6.607358211484868e-24,1.416883191423441e-24,1.175305385099312e-24,Prawda,BNFH348D,21,K
1583.2561886776884,33274.0,2.3354935508585134e-24,2.3396757275985024e-24,1.1756941895825818e-24,Prawda,BNFH348D,21,K
