amplituda_p300,warunek,uuid,wiek,plec
274.42034759215693,Prawda,A59D58F4,26,K
297.9228472686009,Prawda,A59D58F4,26,K
305.838050908057,Prawda,A59D58F4,26,K
329.6965943033786,Prawda,A59D58F4,26,K
342.4993232600778,Prawda,A59D58F4,26,K
360.3406531282619,Prawda,A59D58F4,26,K
375.0578230780712,Prawda,A59D58F4,26,K
399.2533826098429,Prawda,A59D58F4,26,K
393.8188594844967,Prawda,A59D58F4,26,K
427.0746378177848,Prawda,A59D58F4,26,K
423.19842635147046,Prawda,A59D58F4,26,K
453.089629102375,Prawda,A59D58F4,26,K
455.0364335265056,Prawda,A59D58F4,26,K
486.0377396594066,Prawda,A59D58F4,26,K
486.2869434496611,Prawda,A59D58F4,26,K
520.3208019287051,Prawda,A59D58F4,26,K
520.9522702424485,Prawda,A59D58F4,26,K
548.5256077232729,Prawda,A59D58F4,26,K
553.3616110262193,Prawda,A59D58F4,26,K
577.4222983691997,Prawda,A59D58F4,26,K
581.2474950541609,Prawda,A59D58F4,26,K
607.3412605607622,Prawda,A59D58F4,26,K
617.0888449548751,Prawda,A59D58F4,26,K
643.1517238605859,Prawda,A59D58F4,26,K
644.7804223273953,Prawda,A59D58F4,26,K
668.3302407841438,Prawda,A59D58F4,26,K
669.3017516546396,Prawda,A59D58F4,26,K
696.2047318305085,Prawda,A59D58F4,26,K
711.8634975103663,Prawda,A59D58F4,26,K
732.3280806563922,Prawda,A59D58F4,26,K
734.6532894258328,Prawda,A59D58F4,26,K
759.7114151516693,Prawda,A59D58F4,26,K
765.855284131654,Prawda,A59D58F4,26,K
779.5894831241205,Prawda,A59D58F4,26,K
802.8670272615957,Prawda,A59D58F4,26,K
823.772424952016,Prawda,A59D58F4,26,K
835.8058327682537,Prawda,A59D58F4,26,K
862.1954347403149,Prawda,A59D58F4,26,K
862.7650880499394,Prawda,A59D58F4,26,K
886.9152837342938,Prawda,A59D58F4,26,K
896.1096001962014,Prawda,A59D58F4,26,K
922.6445776583515,Prawda,A59D58F4,26,K
931.4157498294311,Prawda,A59D58F4,26,K
945.5614467482517,Prawda,A59D58F4,26,K
961.4709994622699,Prawda,A59D58F4,26,K
975.234337445711,Prawda,A59D58F4,26,K
993.7532382650486,Prawda,A59D58F4,26,K
1017.3431700065192,Prawda,A59D58F4,26,K
1033.4391622104717,Prawda,A59D58F4,26,K
1053.6224969570771,Prawda,A59D58F4,26,K
1062.7310791755406,Prawda,A59D58F4,26,K
1080.9820906407933,Prawda,A59D58F4,26,K
1084.5688499377495,Prawda,A59D58F4,26,K
1117.5781967678754,Prawda,A59D58F4,26,K
1108.4634737310116,Prawda,A59D58F4,26,K
1142.2096633862973,Prawda,A59D58F4,26,K
1144.283979988301,Prawda,A59D58F4,26,K
1171.598025253828,Prawda,A59D58F4,26,K
1186.7014480749033,Prawda,A59D58F4,26,K
1201.6486147746102,Prawda,A59D58F4,26,K
1220.0682599479824,Prawda,A59D58F4,26,K
1230.8486064218853,Prawda,A59D58F4,26,K
1245.1503841701312,Prawda,A59D58F4,26,K
1273.9811577007422,Prawda,A59D58F4,26,K
1270.354162782133,Prawda,A59D58F4,26,K
1292.8095897177498,Prawda,A59D58F4,26,K
1307.6415355076424,Prawda,A59D58F4,26,K
1324.9696191335086,Prawda,A59D58F4,26,K
1336.9859378891679,Prawda,A59D58F4,26,K
1349.3229095749086,Prawda,A59D58F4,26,K
1376.086599091213,Prawda,A59D58F4,26,K
1389.138089477069,Prawda,A59D58F4,26,K
1400.497676957153,Prawda,A59D58F4,26,K
1425.8971318186586,Prawda,A59D58F4,26,K
1422.183257093922,Prawda,A59D58F4,26,K
1443.596226901168,Prawda,A59D58F4,26,K
1450.2609253618587,Prawda,A59D58F4,26,K
1474.0663115396017,Prawda,A59D58F4,26,K
1481.7070658467137,Prawda,A59D58F4,26,K
1506.6250280819947,Prawda,A59D58F4,26,K
1516.8894368062172,Prawda,A59D58F4,26,K
1524.7992770036649,Prawda,A59D58F4,26,K
1548.2512346449648,Prawda,A59D58F4,26,K
1566.631156700539,Prawda,A59D58F4,26,K
1567.495487226708,Prawda,A59D58F4,26,K
1583.2913595150492,Prawda,A59D58F4,26,K
1608.8237576083013,Prawda,A59D58F4,26,K
1635.4645267271214,Prawda,A59D58F4,26,K
1636.3268261954847,Prawda,A59D58F4,26,K
1671.3101856774572,Prawda,A59D58F4,26,K
1661.4282238526205,Prawda,A59D58F4,26,K
1696.8162430431835,Prawda,A59D58F4,26,K
1697.9711150281785,Prawda,A59D58F4,26,K
1731.482207928335,Prawda,A59D58F4,26,K
1727.572519237381,Prawda,A59D58F4,26,K
1743.5253794727553,Prawda,A59D58F4,26,K
1766.9604810681221,Prawda,A59D58F4,26,K
1783.2764260393467,Prawda,A59D58F4,26,K
1795.0649060100354,Prawda,A59D58F4,26,K
1823.1574739981168,Prawda,A59D58F4,26,K
1820.0812051439848,Prawda,A59D58F4,26,K
1841.034385811882,Prawda,A59D58F4,26,K
1855.801531841848,Prawda,A59D58F4,26,K
1870.621121078547,Prawda,A59D58F4,26,K
1887.892047190902,Prawda,A59D58F4,26,K
1908.5158831907604,Prawda,A59D58F4,26,K
1914.9831511026882,Prawda,A59D58F4,26,K
1922.9433048695048,Prawda,A59D58F4,26,K
1939.8420912401468,Prawda,A59D58F4,26,K
1967.553808446745,Prawda,A59D58F4,26,K
1962.4527893923646,Prawda,A59D58F4,26,K
1990.6257388686577,Prawda,A59D58F4,26,K
2013.3377096391125,Prawda,A59D58F4,26,K
2020.5688148401896,Prawda,A59D58F4,26,K
2024.1510269215198,Prawda,A59D58F4,26,K
2057.2974993149473,Prawda,A59D58F4,26,K
2068.0647005094065,Prawda,A59D58F4,26,K
2071.0176315234316,Prawda,A59D58F4,26,K
2091.9897721151856,Prawda,A59D58F4,26,K
2116.043931757602,Prawda,A59D58F4,26,K
2127.253151062514,Prawda,A59D58F4,26,K
2146.024077838025,Prawda,A59D58F4,26,K
2162.047032652887,Prawda,A59D58F4,26,K
2174.710651136409,Prawda,A59D58F4,26,K
2190.1061415303916,Prawda,A59D58F4,26,K
2218.969458547215,Prawda,A59D58F4,26,K
2211.338610257454,Prawda,A59D58F4,26,K
2242.1028769785994,Prawda,A59D58F4,26,K
2239.9287566023786,Prawda,A59D58F4,26,K
2272.3105824258505,Prawda,A59D58F4,26,K
2281.318780669434,Prawda,A59D58F4,26,K
2309.7718620478577,Prawda,A59D58F4,26,K
2317.6383163934474,Prawda,A59D58F4,26,K
2353.4745961959525,Prawda,A59D58F4,26,K
2332.065053982487,Prawda,A59D58F4,26,K
2373.4761146732108,Prawda,A59D58F4,26,K
2380.642170831332,Prawda,A59D58F4,26,K
2411.198666757747,Prawda,A59D58F4,26,K
2410.2341711584045,Prawda,A59D58F4,26,K
2436.29699866312,Prawda,A59D58F4,26,K
2440.010855192798,Prawda,A59D58F4,26,K
2461.317111928522,Prawda,A59D58F4,26,K
2480.5993178096724,Prawda,A59D58F4,26,K
2502.751942324094,Prawda,A59D58F4,26,K
2505.3397531803103,Prawda,A59D58F4,26,K
2529.129658515623,Prawda,A59D58F4,26,K
2530.2618393420635,Prawda,A59D58F4,26,K
2558.9507454352424,Prawda,A59D58F4,26,K
2567.445058263596,Prawda,A59D58F4,26,K
2580.3648762786365,Prawda,A59D58F4,26,K
2599.4098400481935,Prawda,A59D58F4,26,K
2618.1922854149116,Prawda,A59D58F4,26,K
2625.2355711117953,Prawda,A59D58F4,26,K
2647.560981839269,Prawda,A59D58F4,26,K
2652.6428364330027,Prawda,A59D58F4,26,K
2675.72424271935,Prawda,A59D58F4,26,K
2675.6098862381345,Prawda,A59D58F4,26,K
2706.637944810039,Prawda,A59D58F4,26,K
2724.80201497028,Prawda,A59D58F4,26,K
2749.0903506520726,Prawda,A59D58F4,26,K
2738.686196937622,Prawda,A59D58F4,26,K
2769.890666079207,Prawda,A59D58F4,26,K
2776.9861284452186,Prawda,A59D58F4,26,K
2805.0864920004797,Prawda,A59D58F4,26,K
2801.579494212167,Prawda,A59D58F4,26,K
2830.6613991818645,Prawda,A59D58F4,26,K
2843.8851715570063,Prawda,A59D58F4,26,K
2862.9950430123686,Prawda,A59D58F4,26,K
2869.9163280837265,Prawda,A59D58F4,26,K
2894.8084781194284,Prawda,A59D58F4,26,K
2902.773009200782,Prawda,A59D58F4,26,K
2921.7683560514934,Prawda,A59D58F4,26,K
2937.2470669853424,Prawda,A59D58F4,26,K
2956.349646891675,Prawda,A59D58F4,26,K
2955.8224237997665,Prawda,A59D58F4,26,K
2987.0027682980854,Prawda,A59D58F4,26,K
2990.115245442575,Prawda,A59D58F4,26,K
3008.3745999194075,Prawda,A59D58F4,26,K
3036.3893025671487,Prawda,A59D58F4,26,K
3043.7497202125196,Prawda,A59D58F4,26,K
3046.1338003747874,Prawda,A59D58F4,26,K
3077.3377378527193,Prawda,A59D58F4,26,K
3079.8420206906467,Prawda,A59D58F4,26,K
3108.467481945749,Prawda,A59D58F4,26,K
3116.6840060359928,Prawda,A59D58F4,26,K
3133.9451682258364,Prawda,A59D58F4,26,K
3144.2422074632077,Prawda,A59D58F4,26,K
3167.727394750545,Prawda,A59D58F4,26,K
3173.1525535680275,Prawda,A59D58F4,26,K
3200.5091234102697,Prawda,A59D58F4,26,K
3208.8734844182222,Prawda,A59D58F4,26,K
3225.834329799365,Prawda,A59D58F4,26,K
3243.7908525994476,Prawda,A59D58F4,26,K
3258.6641409847807,Prawda,A59D58F4,26,K
3274.3108901072346,Prawda,A59D58F4,26,K
3291.198860330172,Prawda,A59D58F4,26,K
3306.5843485678174,Prawda,A59D58F4,26,K
-1.881893500065886,Kłamstwo,A59D58F4,26,K
29.84398119164345,Kłamstwo,A59D58F4,26,K
53.835916322374075,Kłamstwo,A59D58F4,26,K
33.26478609640759,Kłamstwo,A59D58F4,26,K
82.23278082687101,Kłamstwo,A59D58F4,26,K
65.76329509309289,Kłamstwo,A59D58F4,26,K
106.07588358295372,Kłamstwo,A59D58F4,26,K
99.46089344383333,Kłamstwo,A59D58F4,26,K
141.62405560473303,Kłamstwo,A59D58F4,26,K
155.75822986009229,Kłamstwo,A59D58F4,26,K
188.94529308080564,Kłamstwo,A59D58F4,26,K
162.9955891936794,Kłamstwo,A59D58F4,26,K
212.7310166070045,Kłamstwo,A59D58F4,26,K
210.33446392881183,Kłamstwo,A59D58F4,26,K
233.73853286377405,Kłamstwo,A59D58F4,26,K
242.13570986799198,Kłamstwo,A59D58F4,26,K
271.57430023330306,Kłamstwo,A59D58F4,26,K
260.98582224501297,Kłamstwo,A59D58F4,26,K
302.4580318896296,Kłamstwo,A59D58F4,26,K
301.2922496466506,Kłamstwo,A59D58F4,26,K
328.17493038056875,Kłamstwo,A59D58F4,26,K
328.54777743916316,Kłamstwo,A59D58F4,26,K
361.81154477563257,Kłamstwo,A59D58F4,26,K
375.7399411804681,Kłamstwo,A59D58F4,26,K
387.82788526708606,Kłamstwo,A59D58F4,26,K
400.28481978941136,Kłamstwo,A59D58F4,26,K
420.1925826961457,Kłamstwo,A59D58F4,26,K
410.32841937502747,Kłamstwo,A59D58F4,26,K
443.64695920857025,Kłamstwo,A59D58F4,26,K
453.3002511111855,Kłamstwo,A59D58F4,26,K
487.8286437190897,Kłamstwo,A59D58F4,26,K
463.67421205017166,Kłamstwo,A59D58F4,26,K
511.2779916271004,Kłamstwo,A59D58F4,26,K
515.636853468,Kłamstwo,A59D58F4,26,K
525.1648724837224,Kłamstwo,A59D58F4,26,K
553.2443676989097,Kłamstwo,A59D58F4,26,K
567.9804008394127,Kłamstwo,A59D58F4,26,K
573.4736276435569,Kłamstwo,A59D58F4,26,K
602.3092492187692,Kłamstwo,A59D58F4,26,K
608.8496067773451,Kłamstwo,A59D58F4,26,K
639.9190480994356,Kłamstwo,A59D58F4,26,K
628.213083434729,Kłamstwo,A59D58F4,26,K
658.4136655322327,Kłamstwo,A59D58F4,26,K
663.6634718641535,Kłamstwo,A59D58F4,26,K
710.4612921371564,Kłamstwo,A59D58F4,26,K
677.6800413946671,Kłamstwo,A59D58F4,26,K
727.3234131436509,Kłamstwo,A59D58F4,26,K
733.4213386295643,Kłamstwo,A59D58F4,26,K
764.8305281819854,Kłamstwo,A59D58F4,26,K
750.5059196255495,Kłamstwo,A59D58F4,26,K
802.7384983973387,Kłamstwo,A59D58F4,26,K
781.1793921297067,Kłamstwo,A59D58F4,26,K
841.9622160554092,Kłamstwo,A59D58F4,26,K
827.686999755874,Kłamstwo,A59D58F4,26,K
871.9599783814645,Kłamstwo,A59D58F4,26,K
880.912816906709,Kłamstwo,A59D58F4,26,K
904.9298858471121,Kłamstwo,A59D58F4,26,K
881.0796735821539,Kłamstwo,A59D58F4,26,K
937.2819549655795,Kłamstwo,A59D58F4,26,K
907.9264592194537,Kłamstwo,A59D58F4,26,K
956.2928338185627,Kłamstwo,A59D58F4,26,K
972.0714880479717,Kłamstwo,A59D58F4,26,K
990.1368467564082,Kłamstwo,A59D58F4,26,K
996.19064720862,Kłamstwo,A59D58F4,26,K
1019.7645843163825,Kłamstwo,A59D58F4,26,K
1018.4631813770067,Kłamstwo,A59D58F4,26,K
1050.7039654085454,Kłamstwo,A59D58F4,26,K
1064.7712760835143,Kłamstwo,A59D58F4,26,K
1079.6482430810656,Kłamstwo,A59D58F4,26,K
1082.1799229662568,Kłamstwo,A59D58F4,26,K
1126.1128962525336,Kłamstwo,A59D58F4,26,K
1125.4960087431682,Kłamstwo,A59D58F4,26,K
1161.511550054587,Kłamstwo,A59D58F4,26,K
1164.7098379865456,Kłamstwo,A59D58F4,26,K
1187.005825277436,Kłamstwo,A59D58F4,26,K
1198.6910728706744,Kłamstwo,A59D58F4,26,K
1212.7055570815685,Kłamstwo,A59D58F4,26,K
1258.5969561565998,Kłamstwo,A59D58F4,26,K
1245.6811624369252,Kłamstwo,A59D58F4,26,K
1261.0678432449497,Kłamstwo,A59D58F4,26,K
1290.5508320777308,Kłamstwo,A59D58F4,26,K
1263.8953400452053,Kłamstwo,A59D58F4,26,K
1307.7368281988622,Kłamstwo,A59D58F4,26,K
1324.8051419235533,Kłamstwo,A59D58F4,26,K
1344.9431410204138,Kłamstwo,A59D58F4,26,K
1338.835605649927,Kłamstwo,A59D58F4,26,K
1357.1600481259723,Kłamstwo,A59D58F4,26,K
1397.262879532924,Kłamstwo,A59D58F4,26,K
1410.2990107181702,Kłamstwo,A59D58F4,26,K
1416.4832987084737,Kłamstwo,A59D58F4,26,K
1433.3457007061104,Kłamstwo,A59D58F4,26,K
1455.823680042123,Kłamstwo,A59D58F4,26,K
1470.181275218027,Kłamstwo,A59D58F4,26,K
1458.517095262049,Kłamstwo,A59D58F4,26,K
1484.832912339857,Kłamstwo,A59D58F4,26,K
1525.2385562514735,Kłamstwo,A59D58F4,26,K
1533.0592792238326,Kłamstwo,A59D58F4,26,K
1524.588800216557,Kłamstwo,A59D58F4,26,K
1567.9847730008805,Kłamstwo,A59D58F4,26,K
1562.9689531737254,Kłamstwo,A59D58F4,26,K
1594.2075301589396,Kłamstwo,A59D58F4,26,K
1593.2501552243207,Kłamstwo,A59D58F4,26,K
1620.8158006646463,Kłamstwo,A59D58F4,26,K
1617.3107503732535,Kłamstwo,A59D58F4,26,K
1651.1322472787306,Kłamstwo,A59D58F4,26,K
1658.8113072860062,Kłamstwo,A59D58F4,26,K
1680.0297641560323,Kłamstwo,A59D58F4,26,K
1684.6778079027872,Kłamstwo,A59D58F4,26,K
1723.303637398792,Kłamstwo,A59D58F4,26,K
1743.957479983504,Kłamstwo,A59D58F4,26,K
1747.2377604429562,Kłamstwo,A59D58F4,26,K
1779.0788871024101,Kłamstwo,A59D58F4,26,K
1787.5332214188645,Kłamstwo,A59D58F4,26,K
1769.219872629667,Kłamstwo,A59D58F4,26,K
1799.1970292346125,Kłamstwo,A59D58F4,26,K
1818.193741820024,Kłamstwo,A59D58F4,26,K
1842.0367298346032,Kłamstwo,A59D58F4,26,K
1840.8697860306881,Kłamstwo,A59D58F4,26,K
1881.4244599629162,Kłamstwo,A59D58F4,26,K
1883.2759509283298,Kłamstwo,A59D58F4,26,K
1916.7457881063929,Kłamstwo,A59D58F4,26,K
1899.411865770512,Kłamstwo,A59D58F4,26,K
1940.306723605974,Kłamstwo,A59D58F4,26,K
1948.354804738258,Kłamstwo,A59D58F4,26,K
1965.7411117357226,Kłamstwo,A59D58F4,26,K
1976.7195342261605,Kłamstwo,A59D58F4,26,K
1986.0680053851142,Kłamstwo,A59D58F4,26,K
2016.0335408309097,Kłamstwo,A59D58F4,26,K
2024.1838442950996,Kłamstwo,A59D58F4,26,K
2048.1654713025628,Kłamstwo,A59D58F4,26,K
2053.473154830236,Kłamstwo,A59D58F4,26,K
2073.6331034707223,Kłamstwo,A59D58F4,26,K
2071.67749189563,Kłamstwo,A59D58F4,26,K
2096.062453110713,Kłamstwo,A59D58F4,26,K
2111.9624945869805,Kłamstwo,A59D58F4,26,K
2105.889275452565,Kłamstwo,A59D58F4,26,K
2142.8042715612332,Kłamstwo,A59D58F4,26,K
2158.4079196259527,Kłamstwo,A59D58F4,26,K
2173.0663972971633,Kłamstwo,A59D58F4,26,K
2170.0256608025074,Kłamstwo,A59D58F4,26,K
2200.192650724582,Kłamstwo,A59D58F4,26,K
2209.94590009141,Kłamstwo,A59D58F4,26,K
2225.4147400198895,Kłamstwo,A59D58F4,26,K
2248.202490431935,Kłamstwo,A59D58F4,26,K
2105.9489024774366,Kłamstwo,A59D58F4,26,K
2240.0549707116074,Kłamstwo,A59D58F4,26,K
2317.095713681655,Kłamstwo,A59D58F4,26,K
2289.0990724069597,Kłamstwo,A59D58F4,26,K
1916.3442398047848,Kłamstwo,A59D58F4,26,K
2741.8836251217967,Kłamstwo,A59D58F4,26,K
5314.629071897976,Kłamstwo,A59D58F4,26,K
494.284418927028,Kłamstwo,A59D58F4,26,K
1796.5347269447345,Kłamstwo,A59D58F4,26,K
3489.133860422945,Kłamstwo,A59D58F4,26,K
2681.2536973115466,Kłamstwo,A59D58F4,26,K
2409.96861553563,Kłamstwo,A59D58F4,26,K
2438.736123171611,Kłamstwo,A59D58F4,26,K
2447.891964306995,Kłamstwo,A59D58F4,26,K
39.143471333319624,Kłamstwo,A59D58F4,26,K
7361.021383524237,Kłamstwo,A59D58F4,26,K
2638.5714828305813,Kłamstwo,A59D58F4,26,K
2442.1608702988633,Kłamstwo,A59D58F4,26,K
2529.8828354788848,Kłamstwo,A59D58F4,26,K
2543.0413582615543,Kłamstwo,A59D58F4,26,K
2559.454658653325,Kłamstwo,A59D58F4,26,K
2547.713167714532,Kłamstwo,A59D58F4,26,K
2791.0213328278287,Kłamstwo,A59D58F4,26,K
1636.8021974725384,Kłamstwo,A59D58F4,26,K
2748.9292222062536,Kłamstwo,A59D58F4,26,K
2638.991958945057,Kłamstwo,A59D58F4,26,K
4789.182027798525,Kłamstwo,A59D58F4,26,K
2469.783281870119,Kłamstwo,A59D58F4,26,K
2014.864230124732,Kłamstwo,A59D58F4,26,K
2859.6440686638534,Kłamstwo,A59D58F4,26,K
2632.7178329170138,Kłamstwo,A59D58F4,26,K
4067.134101616905,Kłamstwo,A59D58F4,26,K
4055.2584303805056,Kłamstwo,A59D58F4,26,K
-3935.0718361199624,Kłamstwo,A59D58F4,26,K
3609.7384293018317,Kłamstwo,A59D58F4,26,K
6755.322303883319,Kłamstwo,A59D58F4,26,K
3251.3332022538834,Kłamstwo,A59D58F4,26,K
2723.960122105418,Kłamstwo,A59D58F4,26,K
7057.1779571002035,Kłamstwo,A59D58F4,26,K
-614.8565896867499,Kłamstwo,A59D58F4,26,K
4742.345606240085,Kłamstwo,A59D58F4,26,K
1475.5067229745343,Kłamstwo,A59D58F4,26,K
3293.234841969175,Kłamstwo,A59D58F4,26,K
2769.133834134626,Kłamstwo,A59D58F4,26,K
2921.0365770978347,Kłamstwo,A59D58F4,26,K
2932.6016387856557,Kłamstwo,A59D58F4,26,K
2963.002197834184,Kłamstwo,A59D58F4,26,K
2952.079601552003,Kłamstwo,A59D58F4,26,K
2983.254372784177,Kłamstwo,A59D58F4,26,K
2983.7032854194817,Kłamstwo,A59D58F4,26,K
3017.472657033986,Kłamstwo,A59D58F4,26,K
3005.6443826488517,Kłamstwo,A59D58F4,26,K
3046.9487041197176,Kłamstwo,A59D58F4,26,K
3050.803302174073,Kłamstwo,A59D58F4,26,K
3072.53404520226,Kłamstwo,A59D58F4,26,K
3089.883407434578,Kłamstwo,A59D58F4,26,K
3118.098226109347,Kłamstwo,A59D58F4,26,K
3088.6528135203025,Kłamstwo,A59D58F4,26,K
3148.1196071989293,Kłamstwo,A59D58F4,26,K
3145.9900045192294,Kłamstwo,A59D58F4,26,K
3170.2311630127947,Kłamstwo,A59D58F4,26,K
3172.1836776147816,Kłamstwo,A59D58F4,26,K
3199.205429317991,Kłamstwo,A59D58F4,26,K
3197.586069924671,Kłamstwo,A59D58F4,26,K
3225.008115158562,Kłamstwo,A59D58F4,26,K
3243.181782106809,Kłamstwo,A59D58F4,26,K
3254.296523534021,Kłamstwo,A59D58F4,26,K
3272.031636792787,Kłamstwo,A59D58F4,26,K
3292.339497908573,Kłamstwo,A59D58F4,26,K
3283.9109876450493,Kłamstwo,A59D58F4,26,K
10.74936793962135,Prawda,ASD6DSA7,21,K
24.866384573349837,Prawda,ASD6DSA7,21,K
45.476416190389386,Prawda,ASD6DSA7,21,K
53.87197036946211,Prawda,ASD6DSA7,21,K
78.19535466100534,Prawda,ASD6DSA7,21,K
84.66268382980701,Prawda,ASD6DSA7,21,K
107.01785204571623,Prawda,ASD6DSA7,21,K
122.42220997172869,Prawda,ASD6DSA7,21,K
148.6976267989682,Prawda,ASD6DSA7,21,K
149.87783539670627,Prawda,ASD6DSA7,21,K
176.68635571113293,Prawda,ASD6DSA7,21,K
195.95758974360416,Prawda,ASD6DSA7,21,K
217.0862284667326,Prawda,ASD6DSA7,21,K
218.99638738739318,Prawda,ASD6DSA7,21,K
249.63362456992684,Prawda,ASD6DSA7,21,K
252.65932563847616,Prawda,ASD6DSA7,21,K
278.1914512488228,Prawda,ASD6DSA7,21,K
287.7925359150723,Prawda,ASD6DSA7,21,K
312.7085231606995,Prawda,ASD6DSA7,21,K
317.7065895711863,Prawda,ASD6DSA7,21,K
348.1228496594147,Prawda,ASD6DSA7,21,K
365.8663574194554,Prawda,ASD6DSA7,21,K
383.82875159503016,Prawda,ASD6DSA7,21,K
395.15267720033677,Prawda,ASD6DSA7,21,K
429.88381528118396,Prawda,ASD6DSA7,21,K
436.00924955082064,Prawda,ASD6DSA7,21,K
457.24425857316135,Prawda,ASD6DSA7,21,K
464.11539540562285,Prawda,ASD6DSA7,21,K
488.4563079886301,Prawda,ASD6DSA7,21,K
495.6645863967754,Prawda,ASD6DSA7,21,K
515.6611384990719,Prawda,ASD6DSA7,21,K
533.0885287025534,Prawda,ASD6DSA7,21,K
552.2360134655688,Prawda,ASD6DSA7,21,K
561.8276139619823,Prawda,ASD6DSA7,21,K
591.4558079158988,Prawda,ASD6DSA7,21,K
593.7725541270427,Prawda,ASD6DSA7,21,K
620.0149940831042,Prawda,ASD6DSA7,21,K
626.0214082479343,Prawda,ASD6DSA7,21,K
649.7616024394304,Prawda,ASD6DSA7,21,K
656.8820640628525,Prawda,ASD6DSA7,21,K
682.3582757437325,Prawda,ASD6DSA7,21,K
683.9441600438807,Prawda,ASD6DSA7,21,K
708.2285519632475,Prawda,ASD6DSA7,21,K
720.3122948594232,Prawda,ASD6DSA7,21,K
742.339816034272,Prawda,ASD6DSA7,21,K
751.8721286998226,Prawda,ASD6DSA7,21,K
773.4143490039348,Prawda,ASD6DSA7,21,K
790.6779677125711,Prawda,ASD6DSA7,21,K
818.2301391467298,Prawda,ASD6DSA7,21,K
824.631226233718,Prawda,ASD6DSA7,21,K
849.1762646761756,Prawda,ASD6DSA7,21,K
858.7892059219762,Prawda,ASD6DSA7,21,K
883.8983931416285,Prawda,ASD6DSA7,21,K
889.526328453693,Prawda,ASD6DSA7,21,K
915.7777690822553,Prawda,ASD6DSA7,21,K
923.1872640873744,Prawda,ASD6DSA7,21,K
949.1545254955037,Prawda,ASD6DSA7,21,K
953.2092445472659,Prawda,ASD6DSA7,21,K
976.1909650384143,Prawda,ASD6DSA7,21,K
989.6831442878016,Prawda,ASD6DSA7,21,K
1011.8138528440318,Prawda,ASD6DSA7,21,K
1017.6790388754298,Prawda,ASD6DSA7,21,K
1045.4348474089702,Prawda,ASD6DSA7,21,K
1058.155219440419,Prawda,ASD6DSA7,21,K
1080.710324046926,Prawda,ASD6DSA7,21,K
1087.0061727592515,Prawda,ASD6DSA7,21,K
1106.4285272170548,Prawda,ASD6DSA7,21,K
1115.2220239749886,Prawda,ASD6DSA7,21,K
1139.2851556524092,Prawda,ASD6DSA7,21,K
1144.8097880307719,Prawda,ASD6DSA7,21,K
1171.0424758907718,Prawda,ASD6DSA7,21,K
1176.7584195237578,Prawda,ASD6DSA7,21,K
1197.3486956547788,Prawda,ASD6DSA7,21,K
1208.0150977063222,Prawda,ASD6DSA7,21,K
1229.8473551034676,Prawda,ASD6DSA7,21,K
1232.7555831647414,Prawda,ASD6DSA7,21,K
1255.4825839958844,Prawda,ASD6DSA7,21,K
1263.243314023332,Prawda,ASD6DSA7,21,K
1284.653854500077,Prawda,ASD6DSA7,21,K
1294.870887242113,Prawda,ASD6DSA7,21,K
1320.6913089931609,Prawda,ASD6DSA7,21,K
1327.0819965021237,Prawda,ASD6DSA7,21,K
1351.3365690952128,Prawda,ASD6DSA7,21,K
1353.9402778723343,Prawda,ASD6DSA7,21,K
1384.7106870410014,Prawda,ASD6DSA7,21,K
1390.6265271220227,Prawda,ASD6DSA7,21,K
1416.6364068313808,Prawda,ASD6DSA7,21,K
1422.233849314718,Prawda,ASD6DSA7,21,K
1449.195288439669,Prawda,ASD6DSA7,21,K
1456.2990188372155,Prawda,ASD6DSA7,21,K
1479.8316749077467,Prawda,ASD6DSA7,21,K
1487.6109204490149,Prawda,ASD6DSA7,21,K
1513.936757334236,Prawda,ASD6DSA7,21,K
1521.0649406992286,Prawda,ASD6DSA7,21,K
1549.620889947338,Prawda,ASD6DSA7,21,K
1567.278405816519,Prawda,ASD6DSA7,21,K
1592.2905340266152,Prawda,ASD6DSA7,21,K
1599.0506266086838,Prawda,ASD6DSA7,21,K
1623.1810173730848,Prawda,ASD6DSA7,21,K
1633.0282023286725,Prawda,ASD6DSA7,21,K
1657.662303366925,Prawda,ASD6DSA7,21,K
1670.2279921612605,Prawda,ASD6DSA7,21,K
1690.898607484044,Prawda,ASD6DSA7,21,K
1694.1483829573517,Prawda,ASD6DSA7,21,K
1724.4098419397144,Prawda,ASD6DSA7,21,K
1727.4312329223724,Prawda,ASD6DSA7,21,K
1753.7836761260228,Prawda,ASD6DSA7,21,K
1765.9409175392286,Prawda,ASD6DSA7,21,K
1781.8459257409645,Prawda,ASD6DSA7,21,K
1804.2275766592938,Prawda,ASD6DSA7,21,K
1817.5599809014814,Prawda,ASD6DSA7,21,K
1823.826783907539,Prawda,ASD6DSA7,21,K
1846.015027535799,Prawda,ASD6DSA7,21,K
1856.4662979156649,Prawda,ASD6DSA7,21,K
1880.9817056155803,Prawda,ASD6DSA7,21,K
1886.2601573240295,Prawda,ASD6DSA7,21,K
1908.5321102617131,Prawda,ASD6DSA7,21,K
1916.0605442777169,Prawda,ASD6DSA7,21,K
1936.9787300619332,Prawda,ASD6DSA7,21,K
1948.9105948161546,Prawda,ASD6DSA7,21,K
1971.0417419792334,Prawda,ASD6DSA7,21,K
1974.1261744383557,Prawda,ASD6DSA7,21,K
1998.7287729937939,Prawda,ASD6DSA7,21,K
2010.4788268100247,Prawda,ASD6DSA7,21,K
